###,p,4,6,1,3,5,7,2,#4,6,#1,3,#5,b7,b9,11,b13,1,b3,5,b7
162,162,0.137,0.4,0.722,0.985,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665
163,163,0.137,0.4,0.722,0.985,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665
164,164,0.4,0.722,0.985,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987
165,165,0.4,0.722,0.985,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987
166,166,0.722,0.985,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25
167,167,0.722,0.985,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25
168,168,0.985,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572
169,169,0.985,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572
170,170,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835
171,171,0.307,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835
172,172,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157
173,173,0.57,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157
174,174,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42
175,175,0.892,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42
176,176,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742
177,177,0.155,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742
178,178,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005
179,179,0.477,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005
180,180,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327
181,181,0.74,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327
182,182,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59
183,183,0.062,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59
184,184,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912
185,185,0.325,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912
186,186,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175
187,187,0.647,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175
188,188,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497
189,189,0.91,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497
190,190,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76
191,191,0.232,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76
192,192,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082
193,193,0.495,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082
194,194,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345
195,195,0.817,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345
196,196,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667
197,197,0.08,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667
198,198,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93
199,199,0.402,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93
200,200,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252
201,201,0.665,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252
202,202,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515
203,203,0.987,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515
204,204,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837
205,205,0.25,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837
206,206,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1
207,207,0.572,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1
208,208,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422
209,209,0.835,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422
210,210,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685
211,211,0.157,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685
212,212,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007
213,213,0.42,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007
214,214,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27
215,215,0.742,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27
216,216,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592
217,217,0.005,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592
218,218,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855
219,219,0.327,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855
220,220,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177
221,221,0.59,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177
222,222,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44
223,223,0.912,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44
224,224,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762
225,225,0.175,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762
226,226,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025
227,227,0.497,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025
228,228,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347
229,229,0.76,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347
230,230,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61
231,231,0.082,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61
232,232,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932
233,233,0.345,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932
234,234,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195
235,235,0.667,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195
236,236,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517
237,237,0.93,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517
238,238,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78
239,239,0.252,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78
240,240,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102
241,241,0.515,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102
242,242,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365
243,243,0.837,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365
244,244,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687
245,245,0.1,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687
246,246,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95
247,247,0.422,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95
248,248,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272
249,249,0.685,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272
250,250,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535
251,251,0.007,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535
252,252,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857
253,253,0.27,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857
254,254,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12
255,255,0.592,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12
256,256,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442
257,257,0.855,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442
258,258,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705
259,259,0.177,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705
260,260,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027
261,261,0.44,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027
262,262,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29
263,263,0.762,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29
264,264,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612
265,265,0.025,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612
266,266,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875
267,267,0.347,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875
268,268,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197
269,269,0.61,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197
270,270,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46
271,271,0.932,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46
272,272,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782
273,273,0.195,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782
274,274,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045
275,275,0.517,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045
276,276,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367
277,277,0.78,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367
278,278,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63
279,279,0.102,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63
280,280,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952
281,281,0.365,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952
282,282,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215
283,283,0.687,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215
284,284,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537
285,285,0.95,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537
286,286,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8
287,287,0.272,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8
288,288,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122
289,289,0.535,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122
290,290,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385
291,291,0.857,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385
292,292,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707
293,293,0.12,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707
294,294,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97
295,295,0.442,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97
296,296,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292
297,297,0.705,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292
298,298,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555
299,299,0.027,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555
300,300,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877
301,301,0.29,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877
302,302,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14
303,303,0.612,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14
304,304,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462
305,305,0.875,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462
306,306,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725
307,307,0.197,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725
308,308,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047
309,309,0.46,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047
310,310,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31
311,311,0.782,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31
312,312,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632
313,313,0.045,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632
314,314,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895
315,315,0.367,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895
316,316,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217
317,317,0.63,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217
318,318,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48
319,319,0.952,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48
320,320,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48,0.802
321,321,0.215,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48,0.802
322,322,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48,0.802,0.065
323,323,0.537,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48,0.802,0.065
324,324,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48,0.802,0.065,0.387
325,325,0.8,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48,0.802,0.065,0.387
326,326,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48,0.802,0.065,0.387,0.65
327,327,0.122,0.385,0.707,0.97,0.292,0.555,0.877,0.14,0.462,0.725,0.047,0.31,0.632,0.895,0.217,0.48,0.802,0.065,0.387,0.65
